項目名,名称
8832392,急性上行性脊髄炎
8832393,急性上腸間膜動脈閉塞症
8832394,急性静脈血栓症
5901002,急性腎盂腎炎
5849006,急性腎後性腎不全
8849597,急性腎障害
5849005,急性腎性腎不全
5849004,急性腎前性腎不全
8832395,急性腎皮質壊死
5849003,急性腎不全
8832396,急性膵壊死
5770019,急性膵炎
3089002,急性ストレス反応
8832397,急性髄膜炎菌菌血症
2930002,急性精神錯乱
2981001,急性精神病
8845529,急性精巣上体炎
4785003,急性声帯炎
4640009,急性声門下喉頭炎
3239007,急性脊髄炎
8832399,急性接触性外耳炎
4639020,急性腺窩性扁桃炎
5400001,急性穿孔性虫垂炎
2050004,急性前骨髄球性白血病
8832400,急性前側壁心筋梗塞
4611001,急性前頭洞炎
5220075,急性全部性化膿性歯髄炎
8843861,急性全部性単純性歯髄炎
3643025,急性前部ぶどう膜炎
8832401,急性前壁心筋梗塞
8832402,急性前壁心尖部心筋梗塞
8832403,急性前壁中隔心筋梗塞
8845884,急性巣状細菌性腎炎
8832404,急性側壁心筋梗塞
0180001,急性粟粒結核
8848486,急性帯状潜在性網膜外層症
8832405,急性大量出血
8832406,急性多発性硬化症
5761006,急性胆管炎
2060001,急性単球性白血病
8832407,急性胆細管炎
8843291,急性単純性根尖性歯周炎
5220058,急性単純性歯髄炎
5950003,急性単純性膀胱炎
8832408,急性胆のう炎
0091012,急性大腸炎
4411007,急性大動脈解離
8842477,急性大動脈解離ＤｅＢａｋｅｙＩ
8842478,急性大動脈解離ＤｅＢａｋｅｙＩＩ
8842479,急性大動脈解離ＤｅＢａｋｅｙＩＩＩａ
8842480,急性大動脈解離ＤｅＢａｋｅｙＩＩＩｂ
8842481,急性大動脈解離ＳｔａｎｆｏｒｄＡ
8842482,急性大動脈解離ＳｔａｎｆｏｒｄＢ
8832409,急性中隔心筋梗塞
3829027,急性中耳炎
5409005,急性虫垂炎
3344001,急性中毒性小脳失調症
0091014,急性腸炎
8832410,急性腸間膜動脈閉塞症
4613001,急性蝶形骨洞炎
8832411,急性腸梗塞
3891014,急性低音障害型感音難聴
8832412,急性デンスデポジット病
8842260,急性統合失調症
8842698,急性統合失調症性エピソード
8842699,急性統合失調症様精神病性障害
8832413,急性痘瘡状苔癬状粃糠疹
8832414,急性疼痛
8846110,急性特発性血小板減少性紫斑病
8843043,急性ニコチン中毒
8832415,急性乳児湿疹
6110004,急性乳腺炎
3830002,急性乳様突起炎
5845001,急性尿細管壊死
8832416,急性尿細管間質性腎炎
8832417,急性尿細管障害
8848328,急性尿酸性腎症
5978008,急性尿道炎
8832418,急性尿路感染
8849526,急性妊娠脂肪肝
4461009,急性熱性皮膚リンパ節症候群
3483004,急性脳症
8832419,急性脳症候群
4860018,急性肺炎
8832420,急性肺クリプトコッカス症
8832421,急性肺コクシジオイデス症
8842903,急性肺傷害
8832422,急性肺水腫
4150001,急性肺性心
8832423,急性肺ブラストミセス症
8832424,急性白内障
2080001,急性白血病
8842565,急性発症の血管性認知症
8832426,急性汎心炎
8832427,急性反応性外耳炎
8846111,急性汎発性膿疱性乾癬
5679005,急性汎発性腹膜炎
8845530,急性汎発性発疹性膿疱症
8832428,急性汎副鼻腔炎
8832429,急性反復性気管支炎
8832430,急性非化膿性中耳炎
8832431,急性非特異性特発性心膜炎
8832432,急性非麻痺性灰白髄炎
8832433,急性非リウマチ性心膜炎
8850406,急性鼻咽喉頭炎
8832434,急性鼻咽頭炎
4609014,急性鼻炎
8851593,急性鼻副鼻腔炎
8832436,急性びまん性管内増殖性糸球体腎炎
8832437,急性びまん性半月体形成性糸球体腎炎
8832438,急性びまん性膜性糸球体腎炎
8832439,急性びまん性メサンギウム増殖性糸球体腎炎
5350006,急性びらん性胃炎
7890005,急性腹症
4619004,急性副鼻腔炎
5679006,急性腹膜炎
8832441,急性浮腫性喉頭炎
8832442,急性付属器炎
8832444,急性閉塞隅角緑内障
8832445,急性閉塞性化膿性胆管炎
8832446,急性閉塞性喉頭炎
4639021,急性扁桃炎
8832447,急性扁桃耳管炎
8832448,急性放射線皮膚炎
7913005,急性発作性ミオグロビン尿症
8832449,急性発疹症
8832450,急性本態性浮腫
5950005,急性膀胱炎
8832451,急性ポルフィリン症
8832452,急性ムコイド中耳炎
8832453,急性迷路炎
3621046,急性網膜壊死
8832454,急性網膜色素上皮炎
8832455,急性毛様体炎
8845885,急性薬物性肝炎
8832456,急性薬物性肝不全
9779003,急性薬物中毒
8832457,急性薬物誘発性間質性肺障害
8845773,急性痒疹
6579003,急性羊水過多症
8832458,急性腰痛症
8832459,急性卵管炎
8832460,急性卵巣炎
3912001,急性リウマチ性心筋炎
8832461,急性リウマチ性心疾患
8832462,急性リウマチ性心内膜炎
3910002,急性リウマチ性心膜炎
8832463,急性リウマチ性汎心炎
3909011,急性リウマチ熱
8832464,急性リウマチ熱性輪状紅斑
3652015,急性緑内障発作
0980002,急性淋菌性尿道炎
6829004,急性リンパ管炎
8832465,急性リンパ性髄膜炎
2040003,急性リンパ性白血病
6830011,急性リンパ節炎
8832466,急性涙腺炎
8832467,急性涙のう炎
8832468,急性類鼻疽
5650001,急性裂肛
3720021,急性濾胞性結膜炎
8832469,球脊髄性筋萎縮症
8842904,急速拡大装置破損
8842371,急速拡大装置不適合
8851519,急速進行性間質性肺炎
8832470,急速進行性糸球体腎炎
8843292,急速進行性歯周炎
8832471,急速進行性デンスデポジット病
8832472,急速進行性びまん性管内増殖性糸球体腎炎
8832473,急速進行性びまん性半月体形成性糸球体腎炎
8832474,急速進行性びまん性膜性糸球体腎炎
8846556,急速破壊型股関節症
7636002,急速分娩による新生児の障害
1219002,吸虫症
8845257,嗅粘膜性嗅覚障害
8842700,弓部大動脈瘤
8832476,臼傍結節
8832477,臼傍歯
3352019,球麻痺
7811026,嗅盲
8832478,穹隆部髄膜腫
8841320,キュットネル腫瘍
8832479,境界型高血圧症
8842263,境界型統合失調症
2500031,境界型糖尿病
8845647,境界型パーソナリティ障害
8844694,境界母斑
7563001,胸郭異常
7548011,胸郭奇形
8832481,胸郭原性脊柱側弯症
7212001,胸郭出口症候群
8848487,胸郭不全症候群
7383002,胸郭変形
8832482,胸管損傷
8843293,胸管損傷・胸腔に達する開放創合併あり
8843294,胸管損傷・胸腔に達する開放創合併なし
8850148,驚愕病
8844695,胸脇苦満
8832483,頬腔異物
8851594,胸腔子宮内膜症
8832484,胸腔内血腫
8843295,胸腔内血腫・胸腔に達する開放創合併あり
8843296,胸腔内血腫・胸腔に達する開放創合併なし
8844950,胸腔内脂肪腫
7866001,胸腔内腫瘤
8832485,胸腔内部損傷後遺症
8832486,胸腔内良性脂肪腫
8843685,胸腔内リンパ節結核・菌確認あり
8843686,胸腔内リンパ節結核・組織学的確認あり
8832487,胸腔内リンパ節の悪性腫瘍
8832488,胸腔熱傷
8842176,狭隅角
8832489,胸結合体
0719002,狂犬病
4341005,橋梗塞
8846373,橋梗塞・急性期
8846374,橋梗塞・慢性期
8849269,胸骨悪性腫瘍
8849928,胸骨圧迫による内胸動脈損傷
8841771,胸骨開放骨折
8841728,頬骨開放骨折
8832492,胸骨陥凹
8024005,頬骨弓骨折
8832493,胸骨亀裂骨折
8832494,胸骨後面痛
8024006,頬骨骨折
8072002,胸骨骨折
8850149,胸骨骨挫傷
8848864,頬骨骨腫
7302008,胸骨骨髄炎
8846375,胸骨骨肉腫
7290018,胸骨周囲炎
2392029,胸骨腫瘍
8844035,頬骨上顎骨多発開放骨折
8844036,頬骨上顎骨多発骨折
8832496,胸骨ストレイン
8848237,胸骨軟骨肉腫
8832497,胸骨捻挫
8832498,胸骨の先天奇形
7386001,狭骨盤
8832499,胸骨披裂
8832500,胸骨不全骨折
8832495,胸骨部挫傷
8832501,胸骨部打撲
8845531,胸骨部打撲挫傷
7865003,胸骨部痛
8841772,胸骨柄開放骨折
8832491,胸骨柄骨折
8832502,頬骨変形治癒骨折
5539019,胸骨傍ヘルニア
8848703,胸骨傍リンパ節転移
8842483,胸骨良性腫瘍
8832504,強剛母指
8832503,強剛母趾
8832505,胸鎖関節亜脱臼
7169011,胸鎖関節炎
8832506,胸鎖関節挫傷
8396002,胸鎖関節脱臼
8844851,胸鎖関節痛
8845532,胸鎖関節部挫傷
8845533,胸鎖関節部打撲
8845534,胸鎖関節部打撲挫傷
8842566,狭窄歯列弓
7279001,狭窄性腱鞘炎
7292005,狭窄性神経炎
8832507,狭窄性胆管炎
7291010,胸鎖乳突筋炎
7291011,胸鎖乳突筋痛
8841358,橋出血
8843687,頬小帯異常
8845774,頬小帯短縮症
1917002,橋神経膠腫
4139007,狭心症
8847005,狭心症３枝病変
8845648,狂信的パーソナリティ障害
8832510,胸水ＬＤＨ上昇
8832512,胸水結核菌陽性
8832513,胸水検査異常
8832514,胸水細菌培養陽性
8832515,胸水細胞診陽性
8832516,胸水腫瘍マーカー高値
8832517,胸水真菌陽性
8832518,胸水線維素網析出
8832519,胸水蛋白増加
5119004,胸水貯留
8832520,胸水糖値上昇
8832521,胸水糖値低下
8832522,胸髄腫瘍
3369003,胸髄症
8832523,胸髄神経根障害
8832524,胸髄振盪症
8832525,胸髄損傷
8832526,胸髄不全損傷
8832527,胸髄麻痺
8832528,共生精神病
2548001,胸腺萎縮
2548002,胸腺炎
2126005,胸腺カルチノイド
1640004,胸腺癌
8832529,胸腺結核
8844951,胸腺脂肪腫
8832530,胸腺腫
8846112,胸腺腫合併重症筋無力症
8832531,胸腺腫瘍
8832532,胸腺症
8832534,胸腺損傷
8843297,胸腺損傷・胸腔に達する開放創合併あり
8843298,胸腺損傷・胸腔に達する開放創合併なし
8832535,胸腺増殖遺残
8846113,胸腺摘出後重症筋無力症
8832536,胸腺のう胞
8832537,胸腺膿瘍
2540002,胸腺肥大
2791011,胸腺無形成症
8832538,胸腺無形成性免疫不全症
8832539,胸腺リンパ体質
8832540,鏡像型心房配列
8842085,橋中心髄鞘崩壊症
8832541,協調運動障害
3451012,強直間代発作
3451009,強直性痙攣
7200001,強直性脊椎炎
8832542,強直性脊椎炎性呼吸器障害
8832543,強直性脊椎骨増殖症
8832544,強直脊椎炎性虹彩毛様体炎
8849270,胸椎悪性腫瘍
8850150,胸椎亜脱臼性椎間孔狭窄症
8832545,胸椎圧迫骨折
7209003,胸椎炎
7237002,胸椎黄色靱帯骨化症
8850151,胸椎黄色靱帯石灰化症
8832546,胸椎横断麻痺
8844852,胸椎横突起開放骨折
8844853,胸椎横突起骨折
8841768,胸椎開放骨折
8841766,胸椎開放性脱臼骨折
8846253,胸椎化膿性脊椎炎
8847085,胸椎化膿性椎間板炎
8849101,胸椎棘間靱帯損傷
8844855,胸椎棘突起開放骨折
8842484,胸椎棘突起骨折
8846557,胸椎偽関節
8846558,胸椎結核
8850152,胸椎結合組織性椎間孔狭窄症
7237003,胸椎後縦靱帯骨化症
8847086,胸椎硬膜外血腫
8848865,胸椎後弯
8052003,胸椎骨折
8842567,胸椎骨折後遺症
8832547,胸椎骨髄炎
8850153,胸椎骨性椎間孔狭窄症
8846376,胸椎骨肉腫
8847167,胸椎腫瘍
7212002,胸椎症
7241002,胸椎障害
8848198,胸椎症性脊髄症
8832548,胸椎神経根損傷
8832549,胸椎ストレイン
8846377,胸椎脊索腫
8851595,胸椎脆弱性骨折
8844405,胸椎前縦靱帯骨化症
8832551,胸椎側弯症
8845886,胸椎多発圧迫骨折
8845535,胸椎多発骨折
8392006,胸椎脱臼
8832552,胸椎脱臼骨折
8832553,胸椎陳旧性圧迫骨折
8832554,胸椎椎間板炎
7225002,胸椎椎間板症
8849271,胸椎椎間板症性神経根症
8849272,胸椎椎間板症性脊髄症
8845649,胸椎椎間板性椎間孔狭窄症
7221002,胸椎椎間板ヘルニア
8849273,胸椎椎間板ヘルニアによる神経根症
8849274,胸椎椎間板ヘルニアによる脊髄症
7225003,胸椎椎間板変性
8844854,胸椎椎弓開放骨折
8844856,胸椎椎弓骨折
8844857,胸椎椎体開放骨折
8844858,胸椎椎体骨折
8842905,胸椎転移
8848238,胸椎軟骨肉腫
8471004,胸椎捻挫
8842568,胸椎破裂骨折
7331022,胸椎病的骨折
8844952,胸椎不安定症
8848866,胸椎不顕性骨折
8832555,胸椎部挫傷
8845536,胸椎部打撲
8845537,胸椎部打撲挫傷
7241003,胸椎部痛
7218002,胸椎癒合椎
8849275,胸椎良性腫瘍
7383003,胸椎弯曲症
7865004,胸痛
7456003,共通房室口
8832556,狭瞳症
8832557,共同性外斜視
8832558,共同性斜視
8832559,共同性内斜視
8832560,共同注視麻痺
8832561,共同偏視
3670002,強度遠視
3671002,強度近視
7865006,胸内苦悶
8845775,頬粘膜炎
8832562,頬粘膜外傷
8832563,頬粘膜癌
8847087,頬粘膜血管腫
8736050,頬粘膜咬傷
8841480,頬粘膜咬創
8847460,頬粘膜腫瘍
8843044,頬粘膜上皮内癌
8849929,頬粘膜腺房細胞癌
8849930,頬粘膜腺様のう胞癌
8849931,頬粘膜多形腺腫
8843045,頬粘膜乳頭腫
8846254,頬粘膜粘液のう胞
8849932,頬粘膜粘表皮癌
8832564,頬粘膜のう胞
8844161,頬粘膜白板症
8842906,頬粘膜良性腫瘍
7248003,胸背部筋肉痛
9220004,胸背部挫傷
7241006,胸背部痛
8845650,強迫観念パーソナリティ障害
3003002,強迫行為
8832566,強迫思考
3003003,強迫神経症
8832567,強迫性障害
3014005,強迫的素行障害
7101001,強皮症
8846114,強皮症腎
8846115,強皮症腎クリーゼ
8841439,強皮症性ミオパチー
7291012,胸腹部筋痛
8832569,胸腹部挫傷
8832570,胸腹部大動脈瘤
8832571,胸腹部大動脈瘤破裂
8832572,胸腹部打撲傷
8832573,胸腹裂孔ヘルニア
8832574,恐怖症性不安障害
8845651,頬部悪性黒色腫
8845652,胸部悪性黒色腫
8845258,胸部悪性軟部腫瘍
8845259,胸部圧迫による窒息
8832575,頬部圧挫傷
8848810,胸部アポクリン腺癌
8832576,胸部異常陰影
8846559,胸部いちご状血管腫
8845887,頬部横紋筋肉腫
8845260,胸部汚染創
8832578,胸部音異常
8832579,頬部開放創
8832580,頬部割創
8842701,胸部下部食道癌
8832581,頬部貫通創
8832582,胸部外傷
8832583,頬部外傷性異物
8832584,胸部癌
8832585,胸部気管損傷
8843299,胸部気管損傷・胸腔に達する開放創合併あり
8843300,胸部気管損傷・胸腔に達する開放創合併なし
8846567,頬部基底細胞癌
8846561,胸部基底細胞癌
7289005,胸部筋肉痛
8845538,胸部筋肉内異物残留
8850634,胸部筋肉内血腫
8847936,胸部血管脂肪腫
8847937,頬部血管脂肪腫
2280074,頬部血管腫
8832587,胸部血管損傷後遺症
8845888,頬部血管肉腫
8832588,胸部交感神経損傷
7828002,胸部硬結
8841459,頬部咬創
8832590,胸部鼓音
8832592,頬部擦過傷
9220007,胸部擦過傷
8832593,頬部挫傷
9220005,胸部挫傷
8832594,頬部挫創
8832595,胸部挫創
8832596,胸部挫滅
8832597,頬部刺創
8844953,頬部脂肪腫
8845776,胸部脂肪腫
7842023,頬部腫脹
8832598,胸部腫脹
8832599,頬部腫瘍
7822023,頬部腫瘤
7866004,胸部腫瘤
8850407,胸部食道悪性黒色腫
1501002,胸部食道癌
8832600,胸部食道損傷
8843301,胸部食道損傷・胸腔に達する開放創合併あり
8843302,胸部食道損傷・胸腔に達する開放創合併なし
8832601,胸部神経芽腫
8832602,胸部神経根炎
8847741,頬部上皮内黒色腫
8842702,胸部上部食道癌
8832603,胸部上腕熱傷
8847699,胸部青色母斑
8847698,頬部青色母斑
7240002,胸部脊柱管狭窄症
8847938,胸部石灰化上皮腫
8847939,頬部石灰化上皮腫
8841465,胸部切創
8832606,頬部切創
8832607,胸部せつ
8832608,頬部創傷
8832609,胸部損傷
8832610,胸部帯状疱疹
8846562,胸部単純性血管腫
8846568,頬部単純性血管腫
8844409,胸部第１度熱傷
8844406,頬部第１度熱傷
8844407,頬部第２度熱傷
8844410,胸部第２度熱傷
8844411,胸部第３度熱傷
8844408,頬部第３度熱傷
8844859,胸部大動脈拡張
8832611,胸部大動脈損傷
4412001,胸部大動脈瘤
4412005,胸部大動脈瘤切迫破裂
4411002,胸部大動脈瘤破裂
8832612,胸部打撲後遺症
9209076,頬部打撲傷
9220008,胸部打撲傷
8851596,胸部虫刺症
8842703,胸部中部食道癌
8832613,胸部椎間板断裂
7840030,頬部痛
8832616,胸部内臓逆位
8832617,胸部内臓転位
8846563,胸部軟性線維腫
8847461,胸部難治性皮膚潰瘍
8851057,胸部乳児血管腫
9420001,胸部熱傷
8832618,頬部のう腫
8832619,頬部のう胞
8832620,胸部膿瘍
5283014,頬部膿瘍
8832621,胸部白癬
9988002,胸部皮下気腫
8832622,頬部皮下血腫
8850635,胸部皮下血腫
8847462,胸部皮膚潰瘍
8845127,頬部皮膚癌
8846564,胸部皮膚癌
8845262,胸部皮膚欠損創
8845261,頬部皮膚欠損創
